pc_name,pc_no,pc_type,st_name,year,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Firozabad,14,GEN,Tamil Nadu,2004,Sanaulla Shariff. H,M,BSP,BSP,14055,1252580
Firozabad,14,GEN,Tamil Nadu,2004,Nanje Gowdu. K,M,ADMK,ADMK,284075,1252580
Firozabad,14,GEN,Tamil Nadu,2004,Sugavanam. E. G,M,DMK,DMK,403297,1252580
Firozabad,15,SC,Tamil Nadu,2004,Abimanyu. N,M,IND,IND,1140,1132426
Firozabad,15,SC,Tamil Nadu,2004,Shankar. K M,M,IND,IND,1152,1132426
Firozabad,15,SC,Tamil Nadu,2004,Senthil Kumar. P,M,IND,IND,1188,1132426
Firozabad,15,SC,Tamil Nadu,2004,Nalla Thambi. C,M,IND,IND,1419,1132426
Firozabad,15,SC,Tamil Nadu,2004,Balasubramaniam. M,M,IND,IND,2355,1132426
Firozabad,15,SC,Tamil Nadu,2004,Manivannan. K,M,IND,IND,3577,1132426
Firozabad,15,SC,Tamil Nadu,2004,Ponmeny ( Selvi) M P V,F,IND,IND,3956,1132426
Firozabad,15,SC,Tamil Nadu,2004,Kumaravel. N,M,JP,JP,4171,1132426
Firozabad,15,SC,Tamil Nadu,2004,Mariyappan. M P,M,BSP,BSP,6403,1132426
Garhwal,15,SC,Tamil Nadu,2004,Ravi. R,M,IND,IND,12286,1132426
Garhwal,15,SC,Tamil Nadu,2004,Ayyasamy. S,M,JD(U),JD(U),24522,1132426
Garhwal,15,SC,Tamil Nadu,2004,Anbalagan. S,M,ADMK,ADMK,249637,1132426
Garhwal,15,SC,Tamil Nadu,2004,Rani. K,F,INC,INC,384170,1132426
Garhwal,16,GEN,Tamil Nadu,2004,Syed Mohammed. M,M,IND,IND,589,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Selvam. K,M,IND,IND,611,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Kannan. G A,M,IND,IND,660,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Gopal. K A,M,IND,IND,673,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Basheer. J,M,IND,IND,690,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Rathinam. P,M,IND,IND,747,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Baskar. A,M,IND,IND,829,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Asraf Ali. Dr. A K,M,IND,IND,920,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Rajavel. M,M,IND,IND,1334,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Rajavel. R,M,JP,JP,3916,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Balakrishnan. N,M,ABHM,ABHM,4101,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Jaya Venugopal. C D,M,IND,IND,4346,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Shah Jahan. M A,M,IND,IND,8466,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Rajasekaran. A,M,ADMK,ADMK,268964,1251141
Garhwal,16,GEN,Tamil Nadu,2004,Thangkabalu K. V.,M,INC,INC,444591,1251141
Garhwal,17,GEN,Tamil Nadu,2004,Tamil Mani. K,M,IND,IND,983,1443197
Garhwal,17,GEN,Tamil Nadu,2004,Chandra Sekaran. K,M,IND,IND,1020,1443197
Garhwal,17,GEN,Tamil Nadu,2004,Natarajan. C,M,IND,IND,1147,1443197
Garhwal,17,GEN,Tamil Nadu,2004,Dhandapani. A,M,IND,IND,1185,1443197
Garhwal,17,GEN,Tamil Nadu,2004,Dharmendran. D,M,IND,IND,1288,1443197
Garhwal,17,GEN,Tamil Nadu,2004,Subbulakshmi. ( Tmt) S,F,IND,IND,1343,1443197
Garhwal,17,GEN,Tamil Nadu,2004,Paramasivam. S,M,IND,IND,1932,1443197
Garhwal,17,GEN,Tamil Nadu,2004,Govindaraj. A,M,CPI(ML)(L),CPI(ML)(L),2431,1443197
Garhwal,17,GEN,Tamil Nadu,2004,Shanmugam. N,M,JP,JP,3145,1443197
Ghatampur,17,GEN,Tamil Nadu,2004,Palanisamy. R,M,IND,IND,5282,1443197
Ghatampur,17,GEN,Tamil Nadu,2004,Balasubramanyam. K M,M,BSP,BSP,6746,1443197
Ghatampur,17,GEN,Tamil Nadu,2004,Palanisamy. K,M,IND,IND,14208,1443197
Ghatampur,17,GEN,Tamil Nadu,2004,Palaniswami. K,M,ADMK,ADMK,322172,1443197
Ghatampur,17,GEN,Tamil Nadu,2004,Subbulakshmi Jagadeesan,F,DMK,DMK,501569,1443197
Ghatampur,18,GEN,Tamil Nadu,2004,Parthasarathi. K,M,JD(U),JD(U),1824,1317502
Ghatampur,18,GEN,Tamil Nadu,2004,Dharmaraj. M,M,JP,JP,2112,1317502
Ghatampur,18,GEN,Tamil Nadu,2004,Senthilkumar. V,M,ABHM,ABHM,2167,1317502
Ghatampur,18,GEN,Tamil Nadu,2004,Shanmugam. P,M,IND,IND,2188,1317502
Ghatampur,18,GEN,Tamil Nadu,2004,Tirrumurthi. M,M,IND,IND,3630,1317502
Ghazipur,18,GEN,Tamil Nadu,2004,Kumaran. P,M,YSP,YSP,6580,1317502
Ghazipur,18,GEN,Tamil Nadu,2004,Pappannan. T. K,M,IND,IND,10649,1317502
Ghazipur,18,GEN,Tamil Nadu,2004,Mathan. M @ Master Mathan. M,M,BJP,BJP,257619,1317502
Ghazipur,18,GEN,Tamil Nadu,2004,Prabhu R.,M,INC,INC,494121,1317502
Ghazipur,19,GEN,Tamil Nadu,2004,"Kannaian, N.",M,IND,IND,1311,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Karuppusamy, S. R.",M,IND,IND,1315,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Selvan, S.",M,IND,IND,1503,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Malathi Shanmugam, ( Thirumathi)",F,TDK,TDK,1795,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Muthan, S.",M,IND,IND,1896,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Perumal, P.",M,IND,IND,1998,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Sheik Davood, A. M.",M,IND,IND,4490,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Arul Jothe, B. K.",M,JP,JP,5225,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Muthusamy, K. K.",M,BSP,BSP,6039,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Shaik Muhaideen, S.",M,IND,IND,15356,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Govindarajar, N. R.",M,ADMK,ADMK,212349,1052350
Ghazipur,19,GEN,Tamil Nadu,2004,"Elangovan, E. V. K. S.",M,INC,INC,426826,1052350
Ghazipur,20,GEN,Tamil Nadu,2004,Anbarasu. R,M,IND,IND,1031,1584223
Ghazipur,20,GEN,Tamil Nadu,2004,Annadurai. A,M,IND,IND,1218,1584223
Ghosi,20,GEN,Tamil Nadu,2004,Subburaju. K,M,IND,IND,2271,1584223
Ghosi,20,GEN,Tamil Nadu,2004,Rajendran,M,JP,JP,2329,1584223
Ghosi,20,GEN,Tamil Nadu,2004,Rangasamy. R,M,IND,IND,2855,1584223
Ghosi,20,GEN,Tamil Nadu,2004,Rangasamy. O,M,IND,IND,3222,1584223
Ghosi,20,GEN,Tamil Nadu,2004,Moogambikai Mani,M,SHS,SHS,4437,1584223
Ghosi,20,GEN,Tamil Nadu,2004,Noor Muhamad. A,M,BSP,BSP,4484,1584223
Ghosi,20,GEN,Tamil Nadu,2004,Vellingiri. S,M,IND,IND,11562,1584223
Ghosi,20,GEN,Tamil Nadu,2004,Radhakishnan. C. P,M,BJP,BJP,340476,1584223
Ghosi,20,GEN,Tamil Nadu,2004,"Subbarayan, K.",M,CPI,CPI,504981,1584223
Ghosi,21,SC,Tamil Nadu,2004,Devaraj. K,M,IND,IND,3656,1039279
Ghosi,21,SC,Tamil Nadu,2004,Muthukumar. N,M,BSP,BSP,5294,1039279
Ghosi,21,SC,Tamil Nadu,2004,Krishnan. A,M,IND,IND,5452,1039279
Gobichettipalayam,21,SC,Tamil Nadu,2004,Ganesan. K M,M,IND,IND,6503,1039279
Gobichettipalayam,21,SC,Tamil Nadu,2004,Rajkumar. R,M,IND,IND,13039,1039279
Gobichettipalayam,21,SC,Tamil Nadu,2004,Murugan. G,M,ADMK,ADMK,244067,1039279
Gobichettipalayam,21,SC,Tamil Nadu,2004,"Krishnan, Dr. C",M,MDMK,MDMK,364988,1039279
Gobichettipalayam,22,GEN,Tamil Nadu,2004,Chinnasamy. R,M,IND,IND,1048,1088931
Gobichettipalayam,22,GEN,Tamil Nadu,2004,Karunagaran. I,M,IND,IND,1078,1088931
Gobichettipalayam,22,GEN,Tamil Nadu,2004,Thangapandi. R,M,IND,IND,1138,1088931
Gobichettipalayam,22,GEN,Tamil Nadu,2004,Nagalingam. S,M,IND,IND,1411,1088931
Gobichettipalayam,22,GEN,Tamil Nadu,2004,Abdul Hakkeem. A,M,IND,IND,1440,1088931
Gobichettipalayam,22,GEN,Tamil Nadu,2004,Soundararajan. V S,M,JP,JP,2605,1088931
Gobichettipalayam,22,GEN,Tamil Nadu,2004,Parameshvaran. S,M,IND,IND,3524,1088931
Gobichettipalayam,22,GEN,Tamil Nadu,2004,Subramaniyam. T,M,BSP,BSP,5554,1088931
Gobichettipalayam,22,GEN,Tamil Nadu,2004,Jeyaprakash. P,M,IND,IND,11337,1088931
Gobichettipalayam,22,GEN,Tamil Nadu,2004,Kishore Kumar. K,M,ADMK,ADMK,217407,1088931
Gobichettipalayam,22,GEN,Tamil Nadu,2004,"Kharventhan, S. K.",M,INC,INC,448900,1088931
Gobichettipalayam,23,GEN,Tamil Nadu,2004,Machakkalai. M,M,IND,IND,2288,1137313
Gobichettipalayam,23,GEN,Tamil Nadu,2004,Kandavel. P,M,IND,IND,2456,1137313
Gobichettipalayam,23,GEN,Tamil Nadu,2004,Perumal. M,M,BSP,BSP,5011,1137313
Gobichettipalayam,23,GEN,Tamil Nadu,2004,Pushpa Sachan,F,JD(U),JD(U),5206,1137313
Gobichettipalayam,23,GEN,Tamil Nadu,2004,Thinakara Kumar. P,M,JP,JP,5850,1137313
Gobichettipalayam,23,GEN,Tamil Nadu,2004,Ravindran. J,M,IND,IND,10359,1137313
Gobichettipalayam,23,GEN,Tamil Nadu,2004,Jeyaraman. M,M,ADMK,ADMK,251945,1137313
Gobichettipalayam,23,GEN,Tamil Nadu,2004,"Chitthan, N. S. V.",M,INC,INC,407116,1137313
Gobichettipalayam,24,GEN,Tamil Nadu,2004,"Chandrasehar, K",M,IND,IND,448,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,"Arun Thamilarasan, K.",M,IND,IND,580,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,"Thangaiah, P G.",M,IND,IND,614,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,Ramadoss. M,M,ABHM,ABHM,688,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,Kannan. G,M,IND,IND,705,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,"Pandi, V",M,IND,IND,750,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,Baskaran. S,M,IND,IND,1062,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,Rajendran. M,M,IND,IND,1067,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,"Radhakrishnan, S.",M,BSP,BSP,2646,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,Mahalingam. N,M,IND,IND,5478,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,"Bhaskaran, Pon.",M,IND,IND,5514,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,Subramanian Swamy,M,JP,JP,12009,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,"Sakthivel, P.",M,JD(U),JD(U),12093,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,"Bose, A K.",M,ADMK,ADMK,281593,1344023
Gobichettipalayam,24,GEN,Tamil Nadu,2004,"Mohan, P.",M,CPM,CPM,414433,1344023
Gobichettipalayam,25,GEN,Tamil Nadu,2004,Prabakaran. S N,M,IND,IND,179,1056853
Gobichettipalayam,25,GEN,Tamil Nadu,2004,Pethanan. K,M,IND,IND,225,1056853
Gobichettipalayam,25,GEN,Tamil Nadu,2004,Balu. V,M,IND,IND,227,1056853
Gobichettipalayam,25,GEN,Tamil Nadu,2004,Ravi. M,M,IND,IND,230,1056853
Gobichettipalayam,25,GEN,Tamil Nadu,2004,Mohanraj Alias Gourmohandass. V S,M,IND,IND,256,1056853
Gobichettipalayam,25,GEN,Tamil Nadu,2004,Periyasubbian. P,M,IND,IND,303,1056853
Gobichettipalayam,25,GEN,Tamil Nadu,2004,Veeranan. A,M,IND,IND,357,1056853
Gobichettipalayam,25,GEN,Tamil Nadu,2004,Krishnasamy. S R,M,IND,IND,366,1056853
Gonda,25,GEN,Tamil Nadu,2004,Guruvu. K,M,IND,IND,387,1056853
Gonda,25,GEN,Tamil Nadu,2004,Bommurasu. M,M,IND,IND,387,1056853
Gonda,25,GEN,Tamil Nadu,2004,Govindarasu. S,M,IND,IND,429,1056853
Gonda,25,GEN,Tamil Nadu,2004,Eraniyan. R,M,IND,IND,434,1056853
Gonda,25,GEN,Tamil Nadu,2004,Palanichamy. K,M,IND,IND,465,1056853
Gonda,25,GEN,Tamil Nadu,2004,Anandakumar. K,M,IND,IND,467,1056853
Gonda,25,GEN,Tamil Nadu,2004,Ramakrishnan. Maha,M,IND,IND,477,1056853
Gonda,25,GEN,Tamil Nadu,2004,Kannan. K,M,IND,IND,487,1056853
Gonda,25,GEN,Tamil Nadu,2004,Chandrasekhar Alias Chandran. E,M,IND,IND,507,1056853
Gonda,25,GEN,Tamil Nadu,2004,Uthayasuriyan. K,M,IND,IND,550,1056853
Gonda,25,GEN,Tamil Nadu,2004,Shahul. P M,M,IND,IND,651,1056853
Gonda,25,GEN,Tamil Nadu,2004,Veerapandiyan. M,M,IND,IND,737,1056853
Gonda,25,GEN,Tamil Nadu,2004,Abdul Jabar. K V,M,IND,IND,1052,1056853
Gonda,25,GEN,Tamil Nadu,2004,Suruliappan. P,M,IND,IND,1583,1056853
Gorakhpur,25,GEN,Tamil Nadu,2004,Venugopal. S,M,IND,IND,1744,1056853
Gorakhpur,25,GEN,Tamil Nadu,2004,Thirukkannan. M,M,IND,IND,2596,1056853
Gorakhpur,25,GEN,Tamil Nadu,2004,Damodaran. M,M,IND,IND,3950,1056853
Gorakhpur,25,GEN,Tamil Nadu,2004,Thangadurai. K,M,IND,IND,4089,1056853
Gorakhpur,25,GEN,Tamil Nadu,2004,Veerajothimurugan. S,M,JP,JP,4852,1056853
Gorakhpur,25,GEN,Tamil Nadu,2004,Dhinakaran. T T V,M,ADMK,ADMK,325696,1056853
Gorakhpur,25,GEN,Tamil Nadu,2004,Aaron Rashid J. M.,M,INC,INC,346851,1056853
Gorakhpur,26,GEN,Tamil Nadu,2004,Sakthevel. P,M,IND,IND,676,1069359
Gorakhpur,26,GEN,Tamil Nadu,2004,Senthilkumar. K,M,IND,IND,689,1069359
Gorakhpur,26,GEN,Tamil Nadu,2004,Chandramohan. R,M,IND,IND,728,1069359
Gorakhpur,26,GEN,Tamil Nadu,2004,Sakthivel. A. K,M,IND,IND,756,1069359
Gorakhpur,26,GEN,Tamil Nadu,2004,Selvakumar. L K,M,IND,IND,776,1069359
Gorakhpur,26,GEN,Tamil Nadu,2004,Manivasagam. R,M,IND,IND,876,1069359
Gorakhpur,26,GEN,Tamil Nadu,2004,Palanisamy. K,M,IND,IND,946,1069359
Gorakhpur,26,GEN,Tamil Nadu,2004,Arumugam. P,M,IND,IND,1162,1069359
Gorakhpur,26,GEN,Tamil Nadu,2004,Murugesan. R,M,IND,IND,1243,1069359
Gorakhpur,26,GEN,Tamil Nadu,2004,Rathinasamy. C,M,IND,IND,5578,1069359
Gorakhpur,26,GEN,Tamil Nadu,2004,Nagarajan. H,M,JP,JP,5672,1069359
Hamirpur,26,GEN,Tamil Nadu,2004,Jawahar. N,M,IND,IND,14552,1069359
Hamirpur,26,GEN,Tamil Nadu,2004,"Palanichamy, Raja. N",M,ADMK,ADMK,259531,1069359
Hamirpur,26,GEN,Tamil Nadu,2004,"Palanisamy, K. C.",M,DMK,DMK,450407,1069359
Hamirpur,27,GEN,Tamil Nadu,2004,Arumugam. K,M,IND,IND,520,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Arumugam. C,M,IND,IND,594,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Sathakathulla Moulana. N. M.,M,IND,IND,623,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Ajimudeen. G,M,IND,IND,711,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Thiyagarajan. A,M,IND,IND,824,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Arumugam. P,M,IND,IND,844,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Angusamy. N,M,IND,IND,1101,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Balakrishnan. M. D.,M,IND,IND,1378,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Hemavathy. V,F,JP,JP,1862,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Pilantinal Mary. A,F,IND,IND,2342,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Ramesh. M,M,BSP,BSP,4418,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Ravi. P,M,IND,IND,7831,1192254
Hamirpur,27,GEN,Tamil Nadu,2004,Paranjothi. M,M,ADMK,ADMK,234182,1192254
Hapur,27,GEN,Tamil Nadu,2004,Ganesan. L,M,MDMK,MDMK,450907,1192254
Hapur,28,SC,Tamil Nadu,2004,Subramanian N.,M,IND,IND,3504,999508
Hapur,28,SC,Tamil Nadu,2004,Jayaraman A.,M,IND,IND,6995,999508
Hapur,28,SC,Tamil Nadu,2004,Thatchanamoorthy Dr. M,M,JP,JP,7470,999508
Hapur,28,SC,Tamil Nadu,2004,Jaisankar. K,M,IND,IND,15935,999508
Hapur,28,SC,Tamil Nadu,2004,Ganesan. V,M,JD(U),JD(U),47041,999508
Hapur,28,SC,Tamil Nadu,2004,Sundaram. Dr. M.,M,ADMK,ADMK,236375,999508
Hapur,28,SC,Tamil Nadu,2004,"Raja, A.",M,DMK,DMK,389708,999508
Hapur,29,GEN,Tamil Nadu,2004,Raja. R,M,JP,JP,1024,1022018
Hapur,29,GEN,Tamil Nadu,2004,Ganesan. Mavai,M,IND,IND,1198,1022018
Hapur,29,GEN,Tamil Nadu,2004,Chakravarthy. K,M,IND,IND,1587,1022018
Hapur,29,GEN,Tamil Nadu,2004,Soundarrajan. B,M,IND,IND,1773,1022018
Hapur,29,GEN,Tamil Nadu,2004,Gunasekaran. N,M,CPI(ML)(L),CPI(ML)(L),2384,1022018
Hapur,29,GEN,Tamil Nadu,2004,Malarvizhi. D,F,IND,IND,3573,1022018
Hapur,29,GEN,Tamil Nadu,2004,Rahmathullah. U,M,IND,IND,8335,1022018
Hapur,29,GEN,Tamil Nadu,2004,Rajan. J,M,JD(U),JD(U),49124,1022018
Hapur,29,GEN,Tamil Nadu,2004,Manian. O S,M,ADMK,ADMK,215469,1022018
Hapur,29,GEN,Tamil Nadu,2004,Mani Shankar Aiyar,M,INC,INC,411160,1022018
Hapur,30,SC,Tamil Nadu,2004,Ezhilan. G,M,IND,IND,738,1049004
Hapur,30,SC,Tamil Nadu,2004,Karunakaran. S,M,IND,IND,926,1049004
Hapur,30,SC,Tamil Nadu,2004,Ingersal. N,M,IND,IND,1155,1049004
Hapur,30,SC,Tamil Nadu,2004,Kumar. K,M,IND,IND,1361,1049004
Hapur,30,SC,Tamil Nadu,2004,Kemburaj. G,M,IND,IND,2113,1049004
Hapur,30,SC,Tamil Nadu,2004,Kumar. T,M,IND,IND,3811,1049004
Hapur,30,SC,Tamil Nadu,2004,Balaguru. A,M,BSP,BSP,4207,1049004
Hapur,30,SC,Tamil Nadu,2004,Murugesan. K,M,IND,IND,9480,1049004
Hapur,30,SC,Tamil Nadu,2004,Ramesh. S G M,M,JD(U),JD(U),17090,1049004
Hapur,30,SC,Tamil Nadu,2004,Archunan. P J,M,ADMK,ADMK,247166,1049004
Hapur,30,SC,Tamil Nadu,2004,"Vijayan, A. K. S.",M,DMK,DMK,463389,1049004
Hapur,31,GEN,Tamil Nadu,2004,Sivakumar. M,M,IND,IND,446,1030779
Hapur,31,GEN,Tamil Nadu,2004,Singaravelu. G,M,IND,IND,468,1030779
Hapur,31,GEN,Tamil Nadu,2004,Charles. A,M,IND,IND,469,1030779
Hapur,31,GEN,Tamil Nadu,2004,Susai Arul. V,M,IND,IND,576,1030779
Hapur,31,GEN,Tamil Nadu,2004,Senthilkumar. P. K.,M,IND,IND,776,1030779
Hapur,31,GEN,Tamil Nadu,2004,Sozhamannar Kanakaraja. K,M,IND,IND,789,1030779
Hapur,31,GEN,Tamil Nadu,2004,Dhayanithi. J,M,IND,IND,904,1030779
Hapur,31,GEN,Tamil Nadu,2004,Keshor Kumar. T. P.,M,IND,IND,1901,1030779
Hapur,31,GEN,Tamil Nadu,2004,Venkatesan. A,M,JP,JP,3947,1030779
Hapur,31,GEN,Tamil Nadu,2004,Dharamalingam. N,M,IND,IND,5018,1030779
Hapur,31,GEN,Tamil Nadu,2004,Shahul Hameed. A. R.,M,IND,IND,10606,1030779
Hapur,31,GEN,Tamil Nadu,2004,Thangamuthu. K,M,ADMK,ADMK,281838,1030779
Hardoi,31,GEN,Tamil Nadu,2004,Palanimanickam. S. S.,M,DMK,DMK,400986,1030779
Hardoi,32,GEN,Tamil Nadu,2004,Subramanian. K,M,IND,IND,1038,1234949
Hardoi,32,GEN,Tamil Nadu,2004,Selvam. S,M,IND,IND,1150,1234949
Hardoi,32,GEN,Tamil Nadu,2004,Asaithambi. R,M,IND,IND,1173,1234949
Hardoi,32,GEN,Tamil Nadu,2004,Selvarajan. S,M,IND,IND,1179,1234949
Hardoi,32,GEN,Tamil Nadu,2004,Packianathan. D,M,IND,IND,1675,1234949
Hardoi,32,GEN,Tamil Nadu,2004,Jahir Hussain. J,M,JD(U),JD(U),2923,1234949
Hardoi,32,GEN,Tamil Nadu,2004,Periyasamy. R,M,IND,IND,3346,1234949
Hardoi,32,GEN,Tamil Nadu,2004,Machakkalai @ Ingarsal. A,M,IND,IND,4725,1234949
Hardoi,32,GEN,Tamil Nadu,2004,Srinivasan. G,M,JP,JP,7545,1234949
Hardoi,32,GEN,Tamil Nadu,2004,"Rajendran, Lion, M S",M,IND,IND,9723,1234949
Hardoi,32,GEN,Tamil Nadu,2004,Nagooran. A,M,BSP,BSP,10024,1234949
Hardoi,32,GEN,Tamil Nadu,2004,Ravichandran. A,M,ADMK,ADMK,309637,1234949
Hardoi,32,GEN,Tamil Nadu,2004,"Regupathy, S.",M,DMK,DMK,466133,1234949
Hardoi,33,GEN,Tamil Nadu,2004,Kaayambu. V,M,IND,IND,892,1083542
Hardoi,33,GEN,Tamil Nadu,2004,Shanmugam. C,M,IND,IND,961,1083542
Hardoi,33,GEN,Tamil Nadu,2004,Gunasekaran. P,M,IND,IND,1067,1083542
Hardoi,33,GEN,Tamil Nadu,2004,Chidambaram. K,M,IND,IND,1215,1083542
Hardoi,33,GEN,Tamil Nadu,2004,Irudhayaraj,M,IND,IND,1298,1083542
Hardoi,33,GEN,Tamil Nadu,2004,Venkatachalapathi. A R,M,RLD,RLD,1487,1083542
Hardoi,33,GEN,Tamil Nadu,2004,Chidambaram. S P,M,IND,IND,1503,1083542
Hardoi,33,GEN,Tamil Nadu,2004,Chidambaram. N,M,IND,IND,4512,1083542
Hardoi,33,GEN,Tamil Nadu,2004,Nowshad Ali Khan. K,M,BSP,BSP,6503,1083542
Hardoi,33,GEN,Tamil Nadu,2004,Subramanian Mutharaiyar. M Arimalam,M,IND,IND,9709,1083542
Hardwar,33,GEN,Tamil Nadu,2004,Karuppiah. S P,M,ADMK,ADMK,237668,1083542
Hardwar,33,GEN,Tamil Nadu,2004,"Chidambaram, P.",M,INC,INC,400393,1083542
Hardwar,34,GEN,Tamil Nadu,2004,Saravanamurugan. M,M,IND,IND,814,1147726
Hardwar,34,GEN,Tamil Nadu,2004,Tamilarasan. M,M,IND,IND,886,1147726
Hardwar,34,GEN,Tamil Nadu,2004,Sengairaju. M,M,IND,IND,941,1147726
Hardwar,34,GEN,Tamil Nadu,2004,Karuppiya. P,M,IND,IND,965,1147726
Hardwar,34,GEN,Tamil Nadu,2004,Dhanabalan. A,M,IND,IND,1040,1147726
Hardwar,34,GEN,Tamil Nadu,2004,Ankajsamy. A,M,IND,IND,1323,1147726
Hardwar,34,GEN,Tamil Nadu,2004,Muthukkarungan. M,M,IND,IND,1558,1147726
Hardwar,34,GEN,Tamil Nadu,2004,Karuppaiah. P,M,IND,IND,1750,1147726
Hardwar,34,GEN,Tamil Nadu,2004,Bose. G,M,IND,IND,2150,1147726
Hathras,34,GEN,Tamil Nadu,2004,Toothai Selvam. M,M,IND,IND,2209,1147726
Hathras,34,GEN,Tamil Nadu,2004,Maripitchai. K,M,IND,IND,2457,1147726
Hathras,34,GEN,Tamil Nadu,2004,Sabapathy. K,M,SP,SP,2768,1147726
Hathras,34,GEN,Tamil Nadu,2004,Mohideen Abdul Kader. M,M,IND,IND,3314,1147726
Hathras,34,GEN,Tamil Nadu,2004,Allapichai. E,M,BSP,BSP,5223,1147726
Hathras,34,GEN,Tamil Nadu,2004,Veeraya. T,M,IND,IND,6858,1147726
Hathras,34,GEN,Tamil Nadu,2004,Kannappan. S,M,JD(U),JD(U),79507,1147726
Hathras,34,GEN,Tamil Nadu,2004,Murugesan. C,M,ADMK,ADMK,225337,1147726
Hathras,34,GEN,Tamil Nadu,2004,Bhavani Rajenthiran. M. S. K.,F,DMK,DMK,335287,1147726
Hathras,35,GEN,Tamil Nadu,2004,Sankaran. M,M,IND,IND,648,1313594
Hathras,35,GEN,Tamil Nadu,2004,Kannan. V,M,IND,IND,779,1313594
Hathras,35,GEN,Tamil Nadu,2004,Chellappa. K,M,IND,IND,784,1313594
Jalaun,35,GEN,Tamil Nadu,2004,Sethuraj. P,M,IND,IND,825,1313594
Jalaun,35,GEN,Tamil Nadu,2004,Dhasthageer. M,M,IND,IND,901,1313594
Jalaun,35,GEN,Tamil Nadu,2004,Thiagarajan (Alias) Yoga Nadar. P I D,M,IND,IND,1616,1313594
Jalaun,35,GEN,Tamil Nadu,2004,Ganesan. A,M,IND,IND,2157,1313594
Jalaun,35,GEN,Tamil Nadu,2004,Jeyaseelan. S,M,BSP,BSP,3847,1313594
Jalaun,35,GEN,Tamil Nadu,2004,Pitchai Thevar. A,M,IND,IND,4085,1313594
Jalaun,35,GEN,Tamil Nadu,2004,Mariappan. M I,M,IND,IND,4088,1313594
Jalaun,35,GEN,Tamil Nadu,2004,Venkatesan. K,M,IND,IND,10156,1313594
Jalaun,35,GEN,Tamil Nadu,2004,Dheepa Valentina. T,F,JD(U),JD(U),27130,1313594
Jalesar,35,GEN,Tamil Nadu,2004,Kannan. P,M,ADMK,ADMK,304555,1313594
Jalesar,35,GEN,Tamil Nadu,2004,"Ravichandran, A",M,MDMK,MDMK,469072,1313594
Jalesar,36,GEN,Tamil Nadu,2004,"Rajagopalan, N.",M,IND,IND,784,1086290
Jalesar,36,GEN,Tamil Nadu,2004,"Ari Puthiran, A.",M,IND,IND,820,1086290
Jalesar,36,GEN,Tamil Nadu,2004,Kalyana Suntharam. A,M,IND,IND,968,1086290
Jalesar,36,GEN,Tamil Nadu,2004,Sulaiman Sait Alim. A,M,IND,IND,1355,1086290
