pc_name,pc_no,pc_type,st_name,year,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Ghosi,21,GEN,Uttar Pradesh,2014,Mulayam Singh Yadav,M,SP,SP,595918,1653058
Ghosi,22,GEN,Uttar Pradesh,2014,Rajendra,M,BRAVP,BRAVP,1021,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,Danveer,M,IND,IND,1333,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,Vinay,F,BSCP,BSCP,2008,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,Thakur Hemendra Veer Singh,M,SSKP,SSKP,2034,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,Hans Raj Singh,M,AAAP,AAAP,2186,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,Rajveer Singh,M,IND,IND,5848,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,6201,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,Rakesh Gandhi,M,IND,IND,7123,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,Th. Jogindra Singh Bhadoriya,M,MD,MD,12445,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,Noor Mohammad Khan,M,BSP,BSP,137127,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,Ku. Devendra Singh Yadav,M,SP,SP,273977,1577457
Ghosi,22,GEN,Uttar Pradesh,2014,Rajveer Singh (Raju Bhaiya),M,BJP,BJP,474978,1577457
Ghosi,23,GEN,Uttar Pradesh,2014,Madan Lal,M,NP,NP,791,1769145
Ghosi,23,GEN,Uttar Pradesh,2014,Virendra Pal Gupta,M,RVNP,RVNP,810,1769145
Ghosi,23,GEN,Uttar Pradesh,2014,Mahendra Pal,M,BSCP,BSCP,860,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Santosh Kumar Gupta (Satymargi),M,RPI(A),RPI(A),1448,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Anil Kumar Sharma,M,LPI(V),LPI(V),1993,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Reena,F,RSMD,RSMD,2065,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Hema Mehra,F,AAAP,AAAP,2861,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Ajeet Pal Singh,M,PECP,PECP,3421,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Har Bhagwan,M,IND,IND,4083,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Atul Kumar,M,IND,IND,4195,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Munshi Lal,M,IND,IND,5651,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Paglanand,M,MD,MD,5748,1769145
Gonda,23,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,6286,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Akmal Khan Urf Chaman,M,BSP,BSP,156973,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Vagish Pathak,M,BJP,BJP,332031,1769145
Gonda,23,GEN,Uttar Pradesh,2014,Dharmendra Yadav,M,SP,SP,498378,1769145
Gonda,24,GEN,Uttar Pradesh,2014,Jitendra Singh Yadav,M,NAP,NAP,855,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Om Veer,M,BRVP,BRVP,1152,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Pramod Kumar Yadav,M,BKrD,BKrD,1189,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Mohd. Zarrar Khan,M,BNIP,BNIP,1440,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Naresh Singh Solanki,M,AAAP,AAAP,2304,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Irshad Ansari Advocate,M,PECP,PECP,2697,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Captain P.C. Sharma,M,JKM,JKM,2711,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Arshadurraza Khan,M,IND,IND,3019,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Yogendra Kumar Verma,M,ABHM,ABHM,4332,1653577
Gonda,24,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,10496,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Saleem Iqbal Shervani,M,INC,INC,93861,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Sunita Shakya,F,BSP,BSP,190200,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Kunwar Sarvraj Singh,M,SP,SP,271478,1653577
Gonda,24,GEN,Uttar Pradesh,2014,Dharmendra Kumar,M,BJP,BJP,409907,1653577
Gonda,25,GEN,Uttar Pradesh,2014,Laeek Ahmad,M,NAP,NAP,719,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Javed Khan,M,IND,IND,964,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Lotan Singh Patel,M,IND,IND,1402,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Manoj Vikat,M,IND,IND,1567,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Kamal Kishore Engineer,M,IND,IND,1806,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Sayad Rashid Ali,M,IND,IND,1885,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Netram,M,IND,IND,2038,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Aslam Advocate,M,PECP,PECP,3338,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Sunil Kumar,M,AAAP,AAAP,3703,1664081
Gonda,25,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,6737,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Massarat Warsi (Pappu Bhai),M,CPI,CPI,7639,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Praveen Singh Aron,M,INC,INC,84213,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Umesh Gautam,M,BSP,BSP,106049,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Ayesha Islam,F,SP,SP,277573,1664081
Gonda,25,GEN,Uttar Pradesh,2014,Santosh Kumar Gangwar,M,BJP,BJP,518258,1664081
Gonda,26,GEN,Uttar Pradesh,2014,Sanjay Kumar,M,NAP,NAP,1260,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Araman Khan,M,IND,IND,2170,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Mohd Naeem Ansari,M,IND,IND,2617,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Nilima Sharma,F,PECP,PECP,2670,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Ravindra Kumar Devnath,M,IND,IND,3145,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Ram Autar,M,CPI(ML)(L),CPI(ML)(L),3187,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Rajeev Agrawal,M,AAAP,AAAP,5547,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Munesh Singh,M,IND,IND,6151,1671154
Gonda,26,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,11521,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Sanjay Kapoor,M,INC,INC,29169,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Anis Ahmad Khan Alias Phool Babu,M,BSP,BSP,196294,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Budhsen Verma,M,SP,SP,239882,1671154
Gonda,26,GEN,Uttar Pradesh,2014,Maneka Sanjay Gandhi,F,BJP,BJP,546934,1671154
Gonda,27,SC,Uttar Pradesh,2014,Mevaram,M,NAP,NAP,1105,1979294
Gonda,27,SC,Uttar Pradesh,2014,Pyare Alias Rajkumar Gautam,M,VIP,VIP,1378,1979294
Gonda,27,SC,Uttar Pradesh,2014,Rammurti,M,BKrD,BKrD,1384,1979294
Gonda,27,SC,Uttar Pradesh,2014,Ramlal Verma,M,BMUP,BMUP,1613,1979294
Gonda,27,SC,Uttar Pradesh,2014,Rakesh,M,IND,IND,2522,1979294
Gonda,27,SC,Uttar Pradesh,2014,Kishan Lal,M,LD,LD,2790,1979294
Gonda,27,SC,Uttar Pradesh,2014,Smt Reeta Singh Alias Reeta Bharti,F,AAAP,AAAP,3610,1979294
Gonda,27,SC,Uttar Pradesh,2014,Roshan Lal Alias Roshan Kanaujiya,M,IND,IND,7871,1979294
Gonda,27,SC,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,9964,1979294
Gonda,27,SC,Uttar Pradesh,2014,Sunita Sujata Nagpal,F,PECP,PECP,12945,1979294
Gonda,27,SC,Uttar Pradesh,2014,Chetram,M,INC,INC,27011,1979294
Gonda,27,SC,Uttar Pradesh,2014,Mithilesh Kumar,M,SP,SP,242913,1979294
Gonda,27,SC,Uttar Pradesh,2014,Umed Singh Kashyap,M,BSP,BSP,289603,1979294
Gonda,27,SC,Uttar Pradesh,2014,Krishna Raj,F,BJP,BJP,525132,1979294
Gonda,28,GEN,Uttar Pradesh,2014,Ramgopal Mishra,M,IND,IND,2608,1679466
Gonda,28,GEN,Uttar Pradesh,2014,Dinesh Kumar,M,BMUP,BMUP,2861,1679466
Gonda,28,GEN,Uttar Pradesh,2014,Ashraf Ali,M,PECP,PECP,3124,1679466
Gonda,28,GEN,Uttar Pradesh,2014,Ashok,M,AAAP,AAAP,3165,1679466
Gonda,28,GEN,Uttar Pradesh,2014,Krishna Adhikari,F,CPI(ML)(L),CPI(ML)(L),3230,1679466
Gonda,28,GEN,Uttar Pradesh,2014,Rameshwari,F,IND,IND,3514,1679466
Gonda,28,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,12031,1679466
Gonda,28,GEN,Uttar Pradesh,2014,Vipnesh,M,CPI,CPI,16401,1679466
Gonda,28,GEN,Uttar Pradesh,2014,Ravi Prakash Verma,M,SP,SP,160112,1679466
Gonda,28,GEN,Uttar Pradesh,2014,Zafar Ali Naqvi,M,INC,INC,183940,1679466
Gonda,28,GEN,Uttar Pradesh,2014,Arvind Giri,M,BSP,BSP,288304,1679466
Gonda,28,GEN,Uttar Pradesh,2014,Ajay Kumar,M,BJP,BJP,398578,1679466
Gonda,29,GEN,Uttar Pradesh,2014,Rajendra Kumar Singh,M,PECP,PECP,1730,1558041
Gonda,29,GEN,Uttar Pradesh,2014,Mala Devi,F,VIP,VIP,1929,1558041
Gonda,29,GEN,Uttar Pradesh,2014,Ram Bali,M,CPIM,CPIM,2144,1558041
Gonda,29,GEN,Uttar Pradesh,2014,Kirti Singh,F,SHS,SHS,2788,1558041
Gonda,29,GEN,Uttar Pradesh,2014,Vijay Kumar Tiwari,M,IND,IND,3333,1558041
Gonda,29,GEN,Uttar Pradesh,2014,Swami Dayal,M,IND,IND,3491,1558041
Gonda,29,GEN,Uttar Pradesh,2014,Vivek Mishra,M,NAP,NAP,3745,1558041
Gorakhpur,29,GEN,Uttar Pradesh,2014,Sukhvindra Singh,M,NBDP,NBDP,4021,1558041
Gorakhpur,29,GEN,Uttar Pradesh,2014,Ajay Verma,M,BJKD,BJKD,6144,1558041
Gorakhpur,29,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,8138,1558041
Gorakhpur,29,GEN,Uttar Pradesh,2014,Anand Kumar,M,NCP,NCP,9967,1558041
Gorakhpur,29,GEN,Uttar Pradesh,2014,Lekhraj,M,AITC,AITC,12776,1558041
Gorakhpur,29,GEN,Uttar Pradesh,2014,Kuwar Jitin Prasad,M,INC,INC,170994,1558041
Gorakhpur,29,GEN,Uttar Pradesh,2014,Anand Bhadauriya,M,SP,SP,234032,1558041
Gorakhpur,29,GEN,Uttar Pradesh,2014,Daud Ahmad,M,BSP,BSP,234682,1558041
Gorakhpur,29,GEN,Uttar Pradesh,2014,Rekha,F,BJP,BJP,360357,1558041
Gorakhpur,30,GEN,Uttar Pradesh,2014,Sant Kumar,M,CPIM,CPIM,1544,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Chaudhary Lal Baghel,M,BMUP,BMUP,1992,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Eraj Beg,M,NEP,NEP,2195,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,R. K. Misra,M,NBDP,NBDP,2205,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Shefali Misra,F,AAAP,AAAP,2319,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Sanjay Tiwari,M,NAP,NAP,2373,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Ram Avtar Nishad,M,jhspt,jhspt,2504,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Jagmohan Singh Verma,M,AIFB,AIFB,2550,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Pushpa Devi,F,IND,IND,3575,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Turab Ali,M,IND,IND,6646,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Jagdish Narayan Shukla,M,AITC,AITC,8089,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Suchita Kumar,F,IND,IND,8959,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,12682,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Vaishali Ali,F,INC,INC,29104,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Bharat Tripathi,M,SP,SP,156170,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Kaiser Jahan,F,BSP,BSP,366519,1550263
Gorakhpur,30,GEN,Uttar Pradesh,2014,Rajesh Verma,M,BJP,BJP,417546,1550263
Gorakhpur,31,SC,Uttar Pradesh,2014,Sanjay Kumar,M,BKrD,BKrD,830,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Ramlakhan Gautam,M,ISSP,ISSP,834,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Santram,M,BMUP,BMUP,1296,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Rampal,M,IND,IND,1326,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Ramdayal,M,PECP,PECP,1576,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Hira Lal Verma,M,AAAP,AAAP,1669,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Chandrapal,M,BRPP,BRPP,2003,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Saroj Kumar,M,IND,IND,3287,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Sunil Bharti,M,IND,IND,4045,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Sarvesh,M,IND,IND,4130,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Shivekumar,M,IND,IND,4740,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,7660,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Sarvesh Kumar,M,INC,INC,23298,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Usha Verma,F,SP,SP,276543,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Shive Prasad Verma,M,BSP,BSP,279158,1714388
Gorakhpur,31,SC,Uttar Pradesh,2014,Anshul Verma,M,BJP,BJP,360501,1714388
Gorakhpur,32,SC,Uttar Pradesh,2014,Mansharam Gautam,M,CPIM,CPIM,704,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Nagpal,M,BKrD,BKrD,847,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Rajesh Kumar S/O Babooram,M,IND,IND,951,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Harinam,M,SP(I),SP(I),1003,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Rajesh Kumar S/O Parmeshwar Deen,M,BRPP,BRPP,1158,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Shabnum,F,IND,IND,1785,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Rampal,M,IND,IND,2234,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Kanedi,M,BMUP,BMUP,2773,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Swadesh Kumar,M,IND,IND,2970,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Hans Mukhi Katheria,F,IND,IND,8635,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,9633,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Om Prakash,M,INC,INC,33075,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Jai Prakash,M,SP,SP,194759,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Ashok Kumar Rawat,M,BSP,BSP,325212,1725589
Gorakhpur,32,SC,Uttar Pradesh,2014,Anju Bala,F,BJP,BJP,412575,1725589
Gorakhpur,33,GEN,Uttar Pradesh,2014,Roop Narayan Singh,M,BSCP,BSCP,1818,2164392
Gorakhpur,33,GEN,Uttar Pradesh,2014,Anil Kumar Mishra,M,SP(I),SP(I),1881,2164392
Gorakhpur,33,GEN,Uttar Pradesh,2014,Shalu Dharmendra Yadav,F,SARP,SARP,2440,2164392
Gorakhpur,33,GEN,Uttar Pradesh,2014,Chetram Pasi,M,RPI(A),RPI(A),2592,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Rakesh Kumar,M,BMUP,BMUP,2771,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Anil Kumar,M,IND,IND,3214,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Sumit Tewari,M,NBDP,NBDP,3398,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Shivnath,M,IND,IND,3472,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Shivkant,M,IND,IND,3978,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Rajnikant,M,IND,IND,3987,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Mohammad Amir Khan,M,IND,IND,4148,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Arvind Kumar,M,AAAP,AAAP,4214,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Sukhdev,M,MwSP,MwSP,4401,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,4626,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Akhilesh Kumar,M,CPIM,CPIM,5128,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Girja Shankar @ Raju,M,SWPI,SWPI,5871,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Rameshwar,M,IND,IND,9277,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Anil Kumar Chaudhary,M,IND,IND,9618,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Annu Tandon,F,INC,INC,197098,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Brajesh Pathak,M,BSP,BSP,200176,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Arun Shankar Shukla,M,SP,SP,208661,2164392
Hamirpur,33,GEN,Uttar Pradesh,2014,Sakshi Maharaj,M,BJP,BJP,518834,2164392
Hamirpur,34,SC,Uttar Pradesh,2014,Om Prakash,M,PECP,PECP,1427,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Jagdish Prasad Gautam,M,MwSP,MwSP,1494,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Mahendra Kumar Rawat,M,ASaP,ASaP,1617,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Brijlal,M,SARP,SARP,1632,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Meena Rawat,F,NAP,NAP,1782,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Gopal Kanaujiya,M,RPI(A),RPI(A),1826,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Gautam Bharti,M,RRP,RRP,2225,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Meera Devi,F,MaSPa,MaSPa,2425,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Shatrohanlal Rawat,M,IND,IND,4214,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Santosh Kumar Dharkar,M,INL,INL,4280,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,4708,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Amit Rawat,M,AITC,AITC,5115,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Reena Chaudhary,F,IND,IND,6304,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Mahesh Kumar,M,IND,IND,7412,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Sunil Gautam,M,AAAP,AAAP,10031,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Narendra Gautam,M,INC,INC,52598,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Sushila Saroj,F,SP,SP,242366,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,R.K Chaudhary,M,BSP,BSP,309858,1838194
Hamirpur,34,SC,Uttar Pradesh,2014,Kaushal Kishore,M,BJP,BJP,455274,1838194
Hamirpur,35,GEN,Uttar Pradesh,2014,Ghanshyam Singh,M,IND,IND,282,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Yogesh Chandra Bhatt,M,IND,IND,337,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Rabi Dubey,M,NEP,NEP,361,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Adarsh Shastri,M,IND,IND,389,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Rajeev Ranjan Tiwari Alias Raj Behari,M,IND,IND,390,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Vinay Prakash Mishra,M,IND,IND,441,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Nand Kumar Lodhi Rajpoot,M,RKSP,RKSP,445,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Ramphal Rawat,M,BHNKP,BHNKP,502,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Raj Kumar Singh,M,NYP,NYP,523,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Radha Krishnan,M,UPRP,UPRP,542,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Manoj Singh,M,IND,IND,572,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Vijay Bahadur Singh,M,MwSP,MwSP,575,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Shailendra Singh Yadav,M,IND,IND,608,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Padam Chandra Gupta,M,IND,IND,661,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Hari Ram Alias Haribhai Patel,M,SPP,SPP,694,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Subhash Chandra Lehri,M,IND,IND,719,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Tara Patkar,M,SWPI,SWPI,743,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Sunil Singh,M,LD,LD,849,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Shishu Pal Yadav,M,RVLP,RVLP,851,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Asok Pande,M,IND,IND,930,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Syed Ali Husain,M,IND,IND,1100,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Sanjeev Mehrotra Alias Pikku Bhai,M,BKP,BKP,1174,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Mohd. Sarwar Malik,M,AITC,AITC,1486,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Suman Verma,F,BSCP,BSCP,1901,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,4696,1949956
Hamirpur,35,GEN,Uttar Pradesh,2014,Syed Javed Ahmed Jafri,M,AAAP,AAAP,41429,1949956
Hapur,35,GEN,Uttar Pradesh,2014,Abhishek Misra,M,SP,SP,56771,1949956
Hapur,35,GEN,Uttar Pradesh,2014,Nakul Dubey,M,BSP,BSP,64449,1949956
Hapur,35,GEN,Uttar Pradesh,2014,Prof. Rita Bahuguna Joshi,F,INC,INC,288357,1949956
Hapur,35,GEN,Uttar Pradesh,2014,Raj Nath Singh,M,BJP,BJP,561106,1949956
Hapur,36,GEN,Uttar Pradesh,2014,Jawahar Lal,M,NJC,NJC,1463,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Shiv Sewak,M,RAHM,RAHM,1493,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Mohammad Ashraf,M,VIP,VIP,1586,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Ratiram,M,SARP,SARP,1661,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Sahar Naqvi,F,LD,LD,2108,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Kailash Kumar,M,HKRD,HKRD,2645,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Suresh Chandra,M,MwSP,MwSP,3330,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Anju Singh,F,AITC,AITC,3507,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Sahadat Ali Khan,M,IND,IND,3538,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Mangal Sain,M,IND,IND,4418,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Kiran Chaudhari,F,BMUP,BMUP,5205,1594954
Hapur,36,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,5409,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Pramod Kureel,M,IND,IND,6688,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Shakil Ahamad,M,IND,IND,7914,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Archana Srivastava,F,AAAP,AAAP,10383,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Pravesh Singh,M,BSP,BSP,63633,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Ajay Agrawal,M,BJP,BJP,173721,1594954
Hapur,36,GEN,Uttar Pradesh,2014,Sonia Gandhi,F,INC,INC,526434,1594954
Hapur,37,GEN,Uttar Pradesh,2014,Sanjay Kumar,M,IND,IND,1015,1669843
Hapur,37,GEN,Uttar Pradesh,2014,Jagat Singh Chaudhary,M,IND,IND,1043,1669843
Hapur,37,GEN,Uttar Pradesh,2014,Ravi Kumar,M,MBCOI,MBCOI,1064,1669843
Hapur,37,GEN,Uttar Pradesh,2014,Ram Newaj,M,PMSP,PMSP,1140,1669843
Hapur,37,GEN,Uttar Pradesh,2014,Sonam Kinnar,O,IND,IND,1252,1669843
Hapur,37,GEN,Uttar Pradesh,2014,Naresh Singh Bhadauriya,M,IND,IND,1255,1669843
Hapur,37,GEN,Uttar Pradesh,2014,Bhagwan Deen,M,IND,IND,1299,1669843
Hapur,37,GEN,Uttar Pradesh,2014,Gangesh Kumar Gupta,M,IND,IND,1307,1669843
Hapur,37,GEN,Uttar Pradesh,2014,Zahida Begam,F,PECP,PECP,1387,1669843
Hapur,37,GEN,Uttar Pradesh,2014,Ram Asrey,M,RaMSP,RaMSP,1572,1669843
Hapur,37,GEN,Uttar Pradesh,2014,Babu Lal,M,BMUP,BMUP,1617,1669843
Hardoi,37,GEN,Uttar Pradesh,2014,Radhe Mohan,M,ssrd,ssrd,1753,1669843
Hardoi,37,GEN,Uttar Pradesh,2014,None Of The Above,NULL,NOTA,NOTA,1784,1669843
Hardoi,37,GEN,Uttar Pradesh,2014,C L Maurya,M,PGSP,PGSP,1871,1669843
Hardoi,37,GEN,Uttar Pradesh,2014,Ramsiddh Yadav,M,MwSP,MwSP,2189,1669843
Hardoi,37,GEN,Uttar Pradesh,2014,Jitendra Singh,M,IND,IND,2201,1669843
Hardoi,37,GEN,Uttar Pradesh,2014,Shiv Kumar,M,IND,IND,2289,1669843
