pc_name,pc_no,pc_type,st_name,year,cand_name,cand_sex,partyname,partyabbre,totvotpoll,electors
Amethi,75,SC,Uttar Pradesh,2009,Satyavir Singh,M,Doordarshi Party,DDP,921,744969
Amethi,75,SC,Uttar Pradesh,2009,Jai Pal Singh,M,Independent,IND,989,744969
Amethi,75,SC,Uttar Pradesh,2009,Mohan Lal,M,Independent,IND,1197,744969
Amethi,75,SC,Uttar Pradesh,2009,Ram Chandra,M,Independent,IND,3330,744969
Amethi,75,SC,Uttar Pradesh,2009,Pushpa Devi,F,Independent,IND,3601,744969
Amethi,75,SC,Uttar Pradesh,2009,Ramesh Karan,M,Janata Party,JNP,5082,744969
Amethi,75,SC,Uttar Pradesh,2009,Ram Prasad Deshmukh,M,Indian Congress (J),ICJ,10875,744969
Amethi,75,SC,Uttar Pradesh,2009,Ram Dayal Singh,M,Independent,IND,11901,744969
Amethi,75,SC,Uttar Pradesh,2009,Devraj Singh,M,Bharatiya Janta Party,BJP,46771,744969
Amethi,75,SC,Uttar Pradesh,2009,Bangali Singh,M,Lok Dal,LKD,120749,744969
Amethi,75,SC,Uttar Pradesh,2009,Puran Chand,M,Indian National Congress,INC,165387,744969
Amethi,76,GEN,Uttar Pradesh,2009,Govind Prasad Jain,M,Independent,IND,209,735424
Amethi,76,GEN,Uttar Pradesh,2009,Shyam Lal Gaur,M,Independent,IND,364,735424
Amethi,76,GEN,Uttar Pradesh,2009,Chandra Agnihotri Urf Digamber,M,Independent,IND,383,735424
Amethi,76,GEN,Uttar Pradesh,2009,Jawahar Lal,M,Independent,IND,452,735424
Amethi,76,GEN,Uttar Pradesh,2009,Vishwa Bandhu,M,Independent,IND,544,735424
Amethi,76,GEN,Uttar Pradesh,2009,Lala Ram,M,Independent,IND,667,735424
Amethi,76,GEN,Uttar Pradesh,2009,Abdul Wahid Khan,M,Independent,IND,750,735424
Amethi,76,GEN,Uttar Pradesh,2009,Dharamvir,M,Independent,IND,849,735424
Amethi,76,GEN,Uttar Pradesh,2009,Krishna Murari,M,Independent,IND,942,735424
Amethi,76,GEN,Uttar Pradesh,2009,Shila,F,Independent,IND,988,735424
Amethi,76,GEN,Uttar Pradesh,2009,Shiv Prasad,M,Independent,IND,1279,735424
Amethi,76,GEN,Uttar Pradesh,2009,Kewal Singh,M,Doordarshi Party,DDP,1379,735424
Amethi,76,GEN,Uttar Pradesh,2009,Raghubir Singh Rahi,M,Independent,IND,1760,735424
Amethi,76,GEN,Uttar Pradesh,2009,Amar Nath,M,Independent,IND,1841,735424
Amethi,76,GEN,Uttar Pradesh,2009,Kamal Singh Nim Patrakar,M,Independent,IND,2755,735424
Amethi,76,GEN,Uttar Pradesh,2009,Lalit Kumar,M,Independent,IND,2837,735424
Amethi,76,GEN,Uttar Pradesh,2009,Sahab Singh,M,Independent,IND,4364,735424
Amethi,76,GEN,Uttar Pradesh,2009,Indra Kumari,F,Bharatiya Janta Party,BJP,45418,735424
Amethi,76,GEN,Uttar Pradesh,2009,Budhpriya Morya,M,Lok Dal,LKD,114098,735424
Amethi,76,GEN,Uttar Pradesh,2009,Usha Rani,F,Indian National Congress,INC,216329,735424
Amethi,77,SC,Uttar Pradesh,2009,Om Prakash,M,Independent,IND,724,714153
Amethi,77,SC,Uttar Pradesh,2009,Vinod Kumar,M,Independent,IND,1344,714153
Amethi,77,SC,Uttar Pradesh,2009,Chandra Prakash Balmiki,M,Independent,IND,1455,714153
Amethi,77,SC,Uttar Pradesh,2009,Ram Pal,M,Doordarshi Party,DDP,1546,714153
Amethi,77,SC,Uttar Pradesh,2009,Krishna Pal,M,Independent,IND,1786,714153
Amethi,77,SC,Uttar Pradesh,2009,Ratan Prakash,M,Independent,IND,2012,714153
Amethi,77,SC,Uttar Pradesh,2009,Murari Lal,M,Independent,IND,2051,714153
Amethi,77,SC,Uttar Pradesh,2009,Khajan,M,Independent,IND,2901,714153
Amethi,77,SC,Uttar Pradesh,2009,Inder Jeet,M,Independent,IND,3647,714153
Amethi,77,SC,Uttar Pradesh,2009,Chander Pal,M,Independent,IND,4445,714153
Amethi,77,SC,Uttar Pradesh,2009,Kripal Singh,M,Janata Party,JNP,8954,714153
Amethi,77,SC,Uttar Pradesh,2009,Mohanlal Pipil,M,Indian Congress (J),ICJ,24045,714153
Amethi,77,SC,Uttar Pradesh,2009,Trilik Chand,M,Lok Dal,LKD,94907,714153
Amethi,77,SC,Uttar Pradesh,2009,Veer Sen,M,Indian National Congress,INC,212932,714153
Amethi,78,GEN,Uttar Pradesh,2009,Kunwarpal S/O Mathan Singh,M,Independent,IND,759,711066
Amethi,78,GEN,Uttar Pradesh,2009,Abdul Khadir Burni,M,Independent,IND,868,711066
Amethi,78,GEN,Uttar Pradesh,2009,Ubesh Mohammad,M,Independent,IND,1274,711066
Amethi,78,GEN,Uttar Pradesh,2009,Naseem,M,Independent,IND,1459,711066
Amethi,78,GEN,Uttar Pradesh,2009,Kunwar Bahadur,M,Independent,IND,1953,711066
Amethi,78,GEN,Uttar Pradesh,2009,Kunwarpal S/O Udaiveer,M,Doordarshi Party,DDP,3064,711066
Amethi,78,GEN,Uttar Pradesh,2009,Sami Ullah,M,Independent,IND,3272,711066
Amethi,78,GEN,Uttar Pradesh,2009,Jeet Singh,M,Independent,IND,5378,711066
Amethi,78,GEN,Uttar Pradesh,2009,Abbas Ali Khan,M,Janata Party,JNP,23350,711066
Amethi,78,GEN,Uttar Pradesh,2009,Kiran Pal Singh,M,Lok Dal,LKD,132139,711066
Amethi,78,GEN,Uttar Pradesh,2009,Kr. Surendra Pal,M,Indian National Congress,INC,228039,711066
Amethi,79,GEN,Uttar Pradesh,2009,Sushila Tyagi,F,Independent,IND,221,768575
Amroha,79,GEN,Uttar Pradesh,2009,Sunil Dutt Tyagi,M,Indian Congress (J),ICJ,233,768575
Amroha,79,GEN,Uttar Pradesh,2009,Abdul Rehman,M,Independent,IND,293,768575
Amroha,79,GEN,Uttar Pradesh,2009,Nand Lal Jatav,M,Independent,IND,396,768575
Amroha,79,GEN,Uttar Pradesh,2009,Babu Ram,M,Independent,IND,577,768575
Amroha,79,GEN,Uttar Pradesh,2009,Samat Singh,M,Independent,IND,617,768575
Amroha,79,GEN,Uttar Pradesh,2009,Rajendra Kumar Bhatt,M,Independent,IND,669,768575
Amroha,79,GEN,Uttar Pradesh,2009,Mukh Ram,M,Independent,IND,939,768575
Amroha,79,GEN,Uttar Pradesh,2009,Mahendra,M,Independent,IND,990,768575
Amroha,79,GEN,Uttar Pradesh,2009,Shiv Kumar Agarwal,M,Independent,IND,1012,768575
Amroha,79,GEN,Uttar Pradesh,2009,Sunil Khanna,M,Independent,IND,1121,768575
Amroha,79,GEN,Uttar Pradesh,2009,Jang Sher,M,Independent,IND,1449,768575
Amroha,79,GEN,Uttar Pradesh,2009,Nanak Chand,M,Doordarshi Party,DDP,1660,768575
Amroha,79,GEN,Uttar Pradesh,2009,Krishan Vir,M,Independent,IND,1850,768575
Amroha,79,GEN,Uttar Pradesh,2009,Prem Prakash Chauhan,M,Independent,IND,1877,768575
Amroha,79,GEN,Uttar Pradesh,2009,Kunwar Pal,M,Independent,IND,2362,768575
Amroha,79,GEN,Uttar Pradesh,2009,Ashok Sant,M,Independent,IND,2966,768575
Amroha,79,GEN,Uttar Pradesh,2009,Syed Shahabuddin,M,Janata Party,JNP,3152,768575
Amroha,79,GEN,Uttar Pradesh,2009,Jaipal Singh,M,Independent,IND,3409,768575
Amroha,79,GEN,Uttar Pradesh,2009,Rajpal Urf Raj Mal,M,Independent,IND,4390,768575
Amroha,79,GEN,Uttar Pradesh,2009,Shamim Ahmad Khan,M,Muslim League,MUL,21947,768575
Amroha,79,GEN,Uttar Pradesh,2009,Sangh Priya Gautam,M,Bharatiya Janta Party,BJP,42022,768575
Amroha,79,GEN,Uttar Pradesh,2009,Kishan Chand Tyagi,M,Lok Dal,LKD,104147,768575
Amroha,79,GEN,Uttar Pradesh,2009,Kedar Nath,M,Indian National Congress,INC,254823,768575
Amroha,80,GEN,Uttar Pradesh,2009,Narendra Kumar Maheshwari,M,Independent,IND,132,744181
Amroha,80,GEN,Uttar Pradesh,2009,Vijay Pal Singh Sagar,M,Independent,IND,136,744181
Amroha,80,GEN,Uttar Pradesh,2009,Rishi Raj,M,Independent,IND,168,744181
Amroha,80,GEN,Uttar Pradesh,2009,Amit Kumar Vinod,M,Independent,IND,228,744181
Amroha,80,GEN,Uttar Pradesh,2009,Shujauddin,M,Independent,IND,302,744181
Amroha,80,GEN,Uttar Pradesh,2009,Jagdish Prakash Chaudhry,M,Independent,IND,303,744181
Amroha,80,GEN,Uttar Pradesh,2009,Bijendra Singh Krantikari,M,Independent,IND,308,744181
Amroha,80,GEN,Uttar Pradesh,2009,Bharat Lal,M,Independent,IND,309,744181
Amroha,80,GEN,Uttar Pradesh,2009,Bijendra,M,Independent,IND,419,744181
Amroha,80,GEN,Uttar Pradesh,2009,Deep Chand,M,Independent,IND,421,744181
Amroha,80,GEN,Uttar Pradesh,2009,Ashwani,M,Independent,IND,444,744181
Amroha,80,GEN,Uttar Pradesh,2009,Vishan Swaroop Turaha,M,Independent,IND,489,744181
Amroha,80,GEN,Uttar Pradesh,2009,Satya Prakash Manglik,M,Independent,IND,629,744181
Amroha,80,GEN,Uttar Pradesh,2009,Bhagirath,M,Independent,IND,638,744181
Amroha,80,GEN,Uttar Pradesh,2009,C. P. Sharma,M,Independent,IND,646,744181
Amroha,80,GEN,Uttar Pradesh,2009,Dharam Pal,M,Independent,IND,671,744181
Amroha,80,GEN,Uttar Pradesh,2009,Sahab Singh,M,Independent,IND,691,744181
Amroha,80,GEN,Uttar Pradesh,2009,Hari Singh Azad,M,Independent,IND,750,744181
Amroha,80,GEN,Uttar Pradesh,2009,Madan Prakash,M,Independent,IND,1029,744181
Amroha,80,GEN,Uttar Pradesh,2009,Nahid Malik,F,Independent,IND,1088,744181
Amroha,80,GEN,Uttar Pradesh,2009,Mahesh Chand,M,Independent,IND,1150,744181
Amroha,80,GEN,Uttar Pradesh,2009,Prem Chand,M,Independent,IND,1200,744181
Amroha,80,GEN,Uttar Pradesh,2009,Tayyab Ali,M,Independent,IND,1223,744181
Amroha,80,GEN,Uttar Pradesh,2009,Ram Pal,M,Independent,IND,1237,744181
Amroha,80,GEN,Uttar Pradesh,2009,Pat Ram,M,Independent,IND,1444,744181
Amroha,80,GEN,Uttar Pradesh,2009,Richhpal,M,Independent,IND,1525,744181
Amroha,80,GEN,Uttar Pradesh,2009,Wahid,M,Independent,IND,1810,744181
Amroha,80,GEN,Uttar Pradesh,2009,Ashok Kumar,M,Independent,IND,1882,744181
Amroha,80,GEN,Uttar Pradesh,2009,Jai Prakash Kashyap,M,Independent,IND,2193,744181
Amroha,80,GEN,Uttar Pradesh,2009,Ambika Soni,F,Janata Party,JNP,13972,744181
Amroha,80,GEN,Uttar Pradesh,2009,Braham Pal Singh,M,Bharatiya Janta Party,BJP,55718,744181
Amroha,80,GEN,Uttar Pradesh,2009,Manzoor Ahmad,M,Lok Dal,LKD,141718,744181
Amroha,80,GEN,Uttar Pradesh,2009,Mohsina Kidwai,F,Indian National Congress,INC,238236,744181
Amroha,81,GEN,Uttar Pradesh,2009,Harish Chand Sharma,M,Independent,IND,327,754811
Amroha,81,GEN,Uttar Pradesh,2009,Maha Vir,M,Independent,IND,553,754811
Amroha,81,GEN,Uttar Pradesh,2009,Ram Pal Singh,M,Independent,IND,576,754811
Amroha,81,GEN,Uttar Pradesh,2009,Iqbal Ahmad,M,Independent,IND,607,754811
Amroha,81,GEN,Uttar Pradesh,2009,Sohan Pal Singh,M,Independent,IND,634,754811
Amroha,81,GEN,Uttar Pradesh,2009,Raja Ram Bhati,M,Independent,IND,703,754811
Amroha,81,GEN,Uttar Pradesh,2009,Pradeep Kumar,M,Independent,IND,830,754811
Amroha,81,GEN,Uttar Pradesh,2009,Om Prakash,M,Independent,IND,840,754811
Amroha,81,GEN,Uttar Pradesh,2009,Krishan Pal,M,Independent,IND,1062,754811
Amroha,81,GEN,Uttar Pradesh,2009,Mangey,M,Independent,IND,1182,754811
Amroha,81,GEN,Uttar Pradesh,2009,Nasruddin Usmani,M,Independent,IND,1200,754811
Amroha,81,GEN,Uttar Pradesh,2009,Bhopal Singh,M,Independent,IND,1263,754811
Amroha,81,GEN,Uttar Pradesh,2009,Karan Singh,M,Independent,IND,1561,754811
Amroha,81,GEN,Uttar Pradesh,2009,Bedu,M,Independent,IND,1646,754811
Amroha,81,GEN,Uttar Pradesh,2009,Roop Chand Sagar,M,Independent,IND,1689,754811
Amroha,81,GEN,Uttar Pradesh,2009,Dharam Vir Singh,M,Independent,IND,2225,754811
Amroha,81,GEN,Uttar Pradesh,2009,Raj Narain,M,Independent,IND,33664,754811
Amroha,81,GEN,Uttar Pradesh,2009,Mahesh Chand,M,Indian National Congress,INC,167789,754811
Amroha,81,GEN,Uttar Pradesh,2009,Charan Singh,M,Lok Dal,LKD,253463,754811
Amroha,82,GEN,Uttar Pradesh,2009,Braham,M,Independent,IND,437,713140
Amroha,82,GEN,Uttar Pradesh,2009,Bhulba,M,Independent,IND,590,713140
Amroha,82,GEN,Uttar Pradesh,2009,Ajai Kumar,M,Independent,IND,704,713140
Amroha,82,GEN,Uttar Pradesh,2009,Amiruddin Tufani,M,Independent,IND,1501,713140
Amroha,82,GEN,Uttar Pradesh,2009,Brij Raj Swarup,M,Independent,IND,1775,713140
Amroha,82,GEN,Uttar Pradesh,2009,Vishwanath Bissubhai Bhartiya,M,Independent,IND,2195,713140
Amroha,82,GEN,Uttar Pradesh,2009,Sohan Vir Singh,M,Doordarshi Party,DDP,2822,713140
Amroha,82,GEN,Uttar Pradesh,2009,A. Hakim,M,Independent,IND,3621,713140
Amroha,82,GEN,Uttar Pradesh,2009,Ishwar,M,Independent,IND,3668,713140
Amroha,82,GEN,Uttar Pradesh,2009,Rampal,M,Bharatiya Janta Party,BJP,39239,713140
Amroha,82,GEN,Uttar Pradesh,2009,Latafat Ali Khan,M,Independent,IND,42480,713140
Amroha,82,GEN,Uttar Pradesh,2009,Narain Singh,M,Lok Dal,LKD,134730,713140
Amroha,82,GEN,Uttar Pradesh,2009,Dharam Vir Singh,M,Indian National Congress,INC,242751,713140
Amroha,83,GEN,Uttar Pradesh,2009,Savita,F,Independent,IND,981,702980
Amroha,83,GEN,Uttar Pradesh,2009,Qamar Kazmi,M,Independent,IND,1731,702980
Amroha,83,GEN,Uttar Pradesh,2009,Jai Prakash,M,Independent,IND,1765,702980
Amroha,83,GEN,Uttar Pradesh,2009,Sri Chand,M,Independent,IND,3441,702980
Amroha,83,GEN,Uttar Pradesh,2009,Karan Singh S/O Gordhan,M,Independent,IND,4570,702980
Amroha,83,GEN,Uttar Pradesh,2009,Karan Singh S/O Murar,M,Independent,IND,5569,702980
Aonla,83,GEN,Uttar Pradesh,2009,Saty Prakash,M,Janata Party,JNP,9376,702980
Aonla,83,GEN,Uttar Pradesh,2009,Maya Wati,F,Independent,IND,44445,702980
Aonla,83,GEN,Uttar Pradesh,2009,Shyam Singh,M,Lok Dal,LKD,138355,702980
Aonla,83,GEN,Uttar Pradesh,2009,Akhtar Hasan,M,Indian National Congress,INC,236904,702980
Aonla,84,GEN,Uttar Pradesh,2009,Rakesh Neb,M,Independent,IND,1194,740467
Aonla,84,GEN,Uttar Pradesh,2009,Shakeel Ahamed,M,Independent,IND,1340,740467
Aonla,84,GEN,Uttar Pradesh,2009,Samay Singh Pundir,M,Independent,IND,1359,740467
Aonla,84,GEN,Uttar Pradesh,2009,Tufel Ahamed,M,Independent,IND,1393,740467
Aonla,84,GEN,Uttar Pradesh,2009,Dhoom Singh,M,Independent,IND,1578,740467
Aonla,84,GEN,Uttar Pradesh,2009,Vishavmber Nath Bajaj,M,Independent,IND,1696,740467
Aonla,84,GEN,Uttar Pradesh,2009,Mahendra Kumar Saini,M,Independent,IND,2063,740467
Aonla,84,GEN,Uttar Pradesh,2009,Phagwa Singh,M,Doordarshi Party,DDP,2217,740467
Aonla,84,GEN,Uttar Pradesh,2009,Vijay Pal,M,Independent,IND,2499,740467
Aonla,84,GEN,Uttar Pradesh,2009,Sukhbir Singh,M,Independent,IND,2546,740467
Aonla,84,GEN,Uttar Pradesh,2009,Jagpal,M,Independent,IND,2778,740467
Aonla,84,GEN,Uttar Pradesh,2009,Hoshiyar Singh,M,Independent,IND,3661,740467
Aonla,84,GEN,Uttar Pradesh,2009,Mohd. Furqan,M,Independent,IND,15562,740467
Aonla,84,GEN,Uttar Pradesh,2009,Rasheed Masood,M,Lok Dal,LKD,204730,740467
Aonla,84,GEN,Uttar Pradesh,2009,Yashpal Singh,M,Indian National Congress,INC,277339,740467
Aonla,85,SC,Uttar Pradesh,2009,Madan Pal,M,Independent,IND,358,692463
Aonla,85,SC,Uttar Pradesh,2009,Mithan Singh,M,Independent,IND,492,692463
Aonla,85,SC,Uttar Pradesh,2009,Som Prakash,M,Independent,IND,931,692463
Aonla,85,SC,Uttar Pradesh,2009,Bhagwan Dass,M,Independent,IND,1387,692463
Aonla,85,SC,Uttar Pradesh,2009,Radhey Shyam Singh,M,Independent,IND,1676,692463
Aonla,85,SC,Uttar Pradesh,2009,Paltu Urf Fateh,M,Independent,IND,2007,692463
Aonla,85,SC,Uttar Pradesh,2009,Attar Singh,M,Independent,IND,2185,692463
Aonla,85,SC,Uttar Pradesh,2009,Phool Chand,M,Independent,IND,2238,692463
Aonla,85,SC,Uttar Pradesh,2009,Janeshwar Prasad,M,Independent,IND,2404,692463
Aonla,85,SC,Uttar Pradesh,2009,Patlu Ram,M,Independent,IND,2724,692463
Aonla,85,SC,Uttar Pradesh,2009,Molhu Ram,M,Doordarshi Party,DDP,2823,692463
Aonla,85,SC,Uttar Pradesh,2009,Roop Singh,M,Independent,IND,10990,692463
Aonla,85,SC,Uttar Pradesh,2009,Subash,M,Bharatiya Janta Party,BJP,18821,692463
Aonla,85,SC,Uttar Pradesh,2009,Ram Singh,M,Indian Congress (J),ICJ,21092,692463
Aonla,85,SC,Uttar Pradesh,2009,Jagpal Singh,M,Lok Dal,LKD,118704,692463
Aonla,85,SC,Uttar Pradesh,2009,Sunder Lal,M,Indian National Congress,INC,253892,692463
Aonla,1,GEN,Uttar Pradesh,2009,Shardul Bikram Shah,M,Independent,IND,7259,871646
Aonla,1,GEN,Uttar Pradesh,2009,Nagendra Datt Jagoori,M,Independent,IND,9693,871646
Aonla,1,GEN,Uttar Pradesh,2009,Praveen Kumar,M,Doordarshi Party,DDP,11709,871646
Aonla,1,GEN,Uttar Pradesh,2009,Kamla Ram,M,Communist Party Of India,CPI,84038,871646
Aonla,1,GEN,Uttar Pradesh,2009,Indramani Badoni,M,Independent,IND,147086,871646
Aonla,1,GEN,Uttar Pradesh,2009,Brahm Dutt,M,Indian National Congress,INC,159470,871646
Aonla,2,GEN,Uttar Pradesh,2009,Krishna Nand,M,Independent,IND,718,849189
Aonla,2,GEN,Uttar Pradesh,2009,Surendra Anand,M,Independent,IND,753,849189
Aonla,2,GEN,Uttar Pradesh,2009,Mathura Prasad,M,Independent,IND,878,849189
Aonla,2,GEN,Uttar Pradesh,2009,Prithawi Raj Singh Negi,M,Independent,IND,1075,849189
Aonla,2,GEN,Uttar Pradesh,2009,Kishori Lal,M,Uttar Pradesh Republican Party,UPRP,2632,849189
Aonla,2,GEN,Uttar Pradesh,2009,Jeet Singh,M,Doordarshi Party,DDP,2910,849189
Aonla,2,GEN,Uttar Pradesh,2009,Keshwa Nand,M,Independent,IND,3206,849189
Aonla,2,GEN,Uttar Pradesh,2009,Laxman Singh Rawat,M,Janata Pary (Jp),JNP (JP),3554,849189
Aonla,2,GEN,Uttar Pradesh,2009,Mohan Lal,M,Independent,IND,4189,849189
Aonla,2,GEN,Uttar Pradesh,2009,Jagmohan Prassd,M,Independent,IND,4872,849189
Aonla,2,GEN,Uttar Pradesh,2009,Banshidhar Dobhal,M,Lok Dal (Bahuguna),LKD (B),4969,849189
Aonla,2,GEN,Uttar Pradesh,2009,Rami Devi,F,Bahujan Samaj Party,BSP,7492,849189
Aonla,2,GEN,Uttar Pradesh,2009,Arjun Singh Gusain,M,Uttar Khand Kranti Dal,UKD,14211,849189
Aonla,2,GEN,Uttar Pradesh,2009,Manosh Kant Alias Manohar Kant Dhyani,M,Bharatiya Janata Party,BJP,18631,849189
Aonla,2,GEN,Uttar Pradesh,2009,Satpalji Maharaj,M,Indian National Congress,INC,163473,849189
Aonla,2,GEN,Uttar Pradesh,2009,Chandra Mohan,M,Janata Dal,JD,164480,849189
Aonla,3,GEN,Uttar Pradesh,2009,Hardesh Kumar Deepali,M,Independent,IND,2207,850800
Aonla,3,GEN,Uttar Pradesh,2009,Mohan Singh Bhakuni,M,Independent,IND,2516,850800
Aonla,3,GEN,Uttar Pradesh,2009,Devendra Singh,M,Independent,IND,2554,850800
Aonla,3,GEN,Uttar Pradesh,2009,Mohani Devi,F,Doordarshi Party,DDP,4815,850800
Aonla,3,GEN,Uttar Pradesh,2009,Raghuwar Ram,M,Independent,IND,7315,850800
Aonla,3,GEN,Uttar Pradesh,2009,Chandra Ballabh,M,Independent,IND,9840,850800
Aonla,3,GEN,Uttar Pradesh,2009,Bhagat Singh Koshyari,M,Bharatiya Janata Party,BJP,34768,850800
Aonla,3,GEN,Uttar Pradesh,2009,Kashi Singh Airi,M,Independent,IND,138902,850800
Aonla,3,GEN,Uttar Pradesh,2009,Harish Chandra Singh Rawat,M,Indian National Congress,INC,149703,850800
Aonla,4,GEN,Uttar Pradesh,2009,Vindesh Kumar,M,Independent,IND,919,958516
Aonla,4,GEN,Uttar Pradesh,2009,Vijaya Pant,F,Independent,IND,1310,958516
Aonla,4,GEN,Uttar Pradesh,2009,Umesh Chandra,M,Independent,IND,2391,958516
Aonla,4,GEN,Uttar Pradesh,2009,Anop Singh,M,Independent,IND,2633,958516
Aonla,4,GEN,Uttar Pradesh,2009,Goss Raza,M,Independent,IND,2876,958516
Aonla,4,GEN,Uttar Pradesh,2009,Dalip Chandra,M,Independent,IND,3133,958516
Aonla,4,GEN,Uttar Pradesh,2009,Ishwar Singh,M,Independent,IND,4903,958516
Aonla,4,GEN,Uttar Pradesh,2009,Dharam Singh,M,Doordarshi Party,DDP,4955,958516
Aonla,4,GEN,Uttar Pradesh,2009,Rajeshwar Alias Raja Bahuguna,M,Indian Peoples Front,IPF,5410,958516
Aonla,4,GEN,Uttar Pradesh,2009,Rana Veer,M,Independent,IND,8652,958516
Aonla,4,GEN,Uttar Pradesh,2009,Ramesh Chandra,M,Independent,IND,11202,958516
Aonla,4,GEN,Uttar Pradesh,2009,Vijay,M,Uttar Khand Kranti Dal,UKD,25254,958516
Aonla,4,GEN,Uttar Pradesh,2009,Vishnu Sahay,M,Bharatiya Janata Party,BJP,28027,958516
Aonla,4,GEN,Uttar Pradesh,2009,Khushi Ram Silpkar,M,Bahujan Samaj Party,BSP,30391,958516
Aonla,4,GEN,Uttar Pradesh,2009,Satyaendra Chandra Guriya,M,Indian National Congress,INC,161490,958516
Aonla,4,GEN,Uttar Pradesh,2009,Mahendra Singh Pal,M,Janata Dal,JD,181938,958516
Aonla,5,SC,Uttar Pradesh,2009,Kalwa S/O Malhoo,M,Independent,IND,808,926223
Aonla,5,SC,Uttar Pradesh,2009,Kishan Dai,F,Independent,IND,1025,926223
Aonla,5,SC,Uttar Pradesh,2009,Ghasi,M,Independent,IND,2011,926223
Azamgarh,5,SC,Uttar Pradesh,2009,Jaipal,M,Doordarshi Party,DDP,2179,926223
Azamgarh,5,SC,Uttar Pradesh,2009,Kalwa S/O Mawasi,M,Independent,IND,2538,926223
Azamgarh,5,SC,Uttar Pradesh,2009,Kailash Chand,M,Independent,IND,2774,926223
Azamgarh,5,SC,Uttar Pradesh,2009,Kranti,F,Independent,IND,4905,926223
Azamgarh,5,SC,Uttar Pradesh,2009,Mukandi,M,Independent,IND,7161,926223
Azamgarh,5,SC,Uttar Pradesh,2009,Asha Chaudhari,F,Indian National Congress,INC,101718,926223
Azamgarh,5,SC,Uttar Pradesh,2009,Mangal Ram Premi,M,Janata Dal,JD,174310,926223
Azamgarh,5,SC,Uttar Pradesh,2009,Mayawati,F,Bahujan Samaj Party,BSP,183189,926223
Azamgarh,6,GEN,Uttar Pradesh,2009,Marghoobe Haque,M,Independent,IND,827,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Hem Singh,M,Independent,IND,867,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Dharam Pal Singh,M,Independent,IND,1220,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Chander Pal Singh,M,Independent,IND,1473,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Dinesh Tyagi,M,Independent,IND,2034,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Brijendra Pratap Singh,M,Doordarshi Party,DDP,2081,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Sudhakar Tyagi,M,Independent,IND,2106,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Asif Khan,M,Independent,IND,3086,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Ram Kishan,M,Independent,IND,4287,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Jagdish,M,Independent,IND,5058,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Raj Beer,M,Independent,IND,5121,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Ishrat Ali,M,Lok Dal (Bahuguna),LKD (B),31525,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Jaleel Ahmad,M,Bahujan Samaj Party,BSP,86630,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Khursheed Ahmad,M,Indian National Congress,INC,123477,924732
Azamgarh,6,GEN,Uttar Pradesh,2009,Har Govind,M,Janata Dal,JD,271559,924732
Azamgarh,7,GEN,Uttar Pradesh,2009,Mohan Lal,M,Independent,IND,908,949266
Azamgarh,7,GEN,Uttar Pradesh,2009,Satish Chandra,M,Doordarshi Party,DDP,1929,949266
Azamgarh,7,GEN,Uttar Pradesh,2009,Vijay Kumar,M,Independent,IND,2032,949266
Azamgarh,7,GEN,Uttar Pradesh,2009,Ifatkhar Husain,M,Independent,IND,2107,949266
Azamgarh,7,GEN,Uttar Pradesh,2009,Ram Chandra Singh,M,Independent,IND,2408,949266
Azamgarh,7,GEN,Uttar Pradesh,2009,Prem Shankar,M,Independent,IND,5605,949266
Azamgarh,7,GEN,Uttar Pradesh,2009,Laxman Prasad,M,Bharatiya Janata Party,BJP,11489,949266
Azamgarh,7,GEN,Uttar Pradesh,2009,Ram Chandra Seni,M,Bahujan Samaj Party,BSP,19135,949266
Azamgarh,7,GEN,Uttar Pradesh,2009,Dinesh Tyagi,M,Independent,IND,30086,949266
Azamgarh,7,GEN,Uttar Pradesh,2009,Indra Mohini,F,Indian National Congress,INC,163843,949266
Azamgarh,7,GEN,Uttar Pradesh,2009,Ghulam Mohd. Khan Haji,M,Janata Dal,JD,245760,949266
Azamgarh,8,GEN,Uttar Pradesh,2009,Saeed Ahmad,M,Independent,IND,575,972113
Azamgarh,8,GEN,Uttar Pradesh,2009,Mahavir,M,Independent,IND,1600,972113
Azamgarh,8,GEN,Uttar Pradesh,2009,Nanhi,F,Independent,IND,1622,972113
Azamgarh,8,GEN,Uttar Pradesh,2009,Rajendra Kumar,M,Independent,IND,2114,972113
Azamgarh,8,GEN,Uttar Pradesh,2009,Bal Krishna,M,Independent,IND,3077,972113
Azamgarh,8,GEN,Uttar Pradesh,2009,Rajendra Kaur,F,Independent,IND,3461,972113
Azamgarh,8,GEN,Uttar Pradesh,2009,Jagir Singh,M,Independent,IND,3741,972113
